H55933,R39465,R39465_,R85482,U14973,R02593,T51496,H80240,T65938,T55131,T72863,H86060_,X63432,H20709,U14971,T52342,L28809,T63508,H09263,T49423,H79852,J02763,R22197,T59954,H80240_,T95018,H86060,T63484,R02593_,M11799,T61609,T62220,T51574,T48041,T96832,H54676,R86975,T63258,control1,control2,control3,control,T57619,T88723,R36455,T61602,T58861,U21909,T61661,control4,X73882,T78323,M80359,M35531,R35903,X67325_,U25435,D37931,M15841,D59253,H77510,R78142,R62945,X70070,U05040,U33429,T60778,X04011,L12350,R06749,U24105,T57468,M55422,M64110,U14577,K03474,T49204,D00760,H20856,R98410,H62854,T89666,D38551,U12140,M63239,D14689,M67454,T64128,R76825,U15212,X67699,R70790,L11706,T90549,D17390,M33210,H18490,H40891,R77780,T49647,Class
2474.0786,833.0588,1505.4863,3490.9888,528.73,564.785,688.29877,821.1337,489.725,483.87,2579.9175,632.5833,2291.89,1626.3262,2314.2,942.78625,2406.095,1110.08,1912.9238,1112.0214,1142.75,699.6788,963.16785,748.99524,1284.0325,563.51624,598.8575,851.9,1205.4788,832.5575,971.18,1425.8326,1412.2708,868.14764,1030.4825,1020.4162,1508.0375,734.7725,323.7225,1191.5138,1057.7125,830.9225,768.9425,735.81,1307.3613,537.0306,1201.3313,676.3393,730.7075,330.35,46.3175,59.24,71.555,56.4175,69.92,150.835,84.57619,150.12125,51.135,99.80119,227.58,119.98625,318.97858,53.90875,175.99405,100.72125,103.12738,113.30595,93.9425,146.61375,25.725,85.24,195.23824,140.99374,80.53625,50.67,106.84048,41.36786,123.0025,220.515,66.53125,99.87875,215.1125,113.70875,74.5875,32.11875,120.00375,103.95,148.55624,42.39875,154.145,143.885,212.405,58.23625,88.17625,75.195,97.2575,64.96625,44.6825,93.09286,Normal
2425.4211,2855.27,1927.12,3827.4326,1371.7336,1046.0012,1246.38,1044.3075,1280.7137,708.8762,4976.144,1478.5,3829.57,2164.89,3650.794,1906.4312,2417.9414,1909.855,3640.7175,1466.9286,2395.4763,861.42377,1540.8381,2552.3894,1672.7125,435.42874,873.5662,1295.67,1131.0562,938.3525,1413.7512,900.7346,1786.8722,2282.012,1262.6613,1992.18,1399.715,1840.7113,661.065,1575.2712,1319.3512,2066.016,1083.4175,773.16626,2883.359,753.94165,1615.4038,1211.9178,623.8475,868.31335,90.755,41.31,93.5725,97.99125,68.675,290.06625,44.404762,344.98874,91.42875,246.8238,357.01126,197.07124,276.42023,154.0875,175.60477,172.9425,292.6631,265.6381,86.595,105.5175,44.22167,80.09125,190.36029,152.94125,92.13375,129.18832,94.24881,12.913095,468.1325,522.33875,140.27875,32.26375,197.32,268.56375,287.21,195.1125,442.26624,136.975,283.9175,77.86125,115.25625,242.04124,97.1125,118.885,244.865,201.68124,101.25625,88.7925,95.39125,148.25952,Abnormal
2079.6924,4099.0264,2089.3037,4829.491,2073.7964,1848.27,1922.2275,1114.0212,1793.18,550.98627,1505.3088,1211.1625,4428.5938,3153.7588,2568.9856,1440.5511,1973.0887,3046.2476,337.2025,1439.625,1983.3239,694.41376,1287.1167,1711.7869,479.3025,429.78625,1845.7462,1941.43,1096.5837,1564.1725,1168.5387,895.5923,1522.6597,2015.8262,1277.8312,2658.7412,1035.6638,4199.8164,1289.7188,952.085,2956.7964,1713.29,1171.8239,1128.1588,2539.55,894.18054,3450.1738,1289.9857,1242.9012,1083.705,39.2,107.25,80.47375,240.38374,77.53125,130.955,96.62024,348.54126,65.875,69.417854,467.65125,461.64874,205.44286,160.17625,264.38214,136.62625,42.75595,193.5512,84.5125,183.94,54.13,107.7225,166.16911,170.93625,120.315,66.98333,72.36191,96.079765,94.93625,337.2025,112.8425,138.69,57.64,249.94875,507.42126,93.33875,276.8675,313.44583,276.07376,65.75875,127.075,518.1912,74.11375,134.47874,144.325,354.87375,112.73625,23.08125,73.55875,110.75714,Normal
3341.9824,2360.264,2056.6987,3758.8662,2554.6,1634.0337,1471.7462,1173.5525,2069.5613,873.4412,4038.5012,2026.125,2226.4688,1987.5275,1180.7869,2937.8962,2359.5713,1496.5975,6511.1787,2745.0144,2248.2727,1193.8975,2251.0356,852.7893,2328.885,834.33875,879.38873,1113.2137,824.58374,1451.325,1118.1337,3040.1924,1706.6333,1482.4023,1115.3325,1567.8774,1401.0338,1300.7288,762.2975,2252.5662,1882.5262,910.46,4810.6177,1812.22,4342.7637,676.2639,1006.4225,2442.543,1295.43,1019.495,113.8275,124.77125,151.83125,137.6125,60.05625,348.14124,155.64047,236.67876,97.46,205.9762,348.4575,125.31875,397.84286,242.1325,202.75952,319.275,200.19167,199.88095,211.5075,306.06125,86.49,265.14874,176.66324,121.1475,94.91375,169.66667,96.02381,72.44762,142.41875,253.85875,276.1625,177.67876,382.155,232.89375,141.21375,143.7675,398.1,107.42083,340.655,159.86,348.0925,153.2975,352.465,112.90875,239.245,185.5925,191.64125,133.10625,203.11125,209.10715,Normal
2788.9038,4899.3486,3010.9675,3968.6038,2011.5612,1980.4288,2394.5413,1221.6938,1250.565,523.71124,1456.6125,1606.1958,4461.2173,3494.9,2503.85,7065.4575,2227.6826,3260.9312,3729.4988,2161.7537,1585.8477,1369.92,1632.4119,1474.2167,593.58,469.81375,2067.0562,1778.7961,1655.05,1473.89,1075.4612,1645.3596,1934.2986,1334.7417,1598.9163,3410.1562,1033.585,4052.4888,902.295,1854.2087,3102.35,2076.0525,1130.3137,1166.3375,2227.415,793.375,4171.084,1114.7155,448.0025,844.0883,131.22874,128.36626,61.43125,236.75,164.7575,156.25874,51.05357,501.62125,66.91875,55.11905,386.5575,377.68124,337.95477,280.0525,413.32977,144.495,80.01309,277.44168,95.17875,148.99,54.906666,101.49125,194.01471,176.83624,132.2675,74.655,262.50714,99.79762,534.97,1466.4012,89.9575,45.2925,192.35126,164.72125,393.34875,107.23875,244.51625,202.49167,254.50874,80.345,260.78,486.11374,144.71375,123.08875,201.94125,309.08624,125.92375,88.5975,170.99625,84.72024,Abnormal
3612.3975,2278.7788,3386.1963,5005.064,1976.7238,1038.5074,2226.609,634.135,1601.1812,828.8975,1410.5487,1512.4708,4244.266,3094.395,1051.2845,6650.5513,1927.9425,1911.5238,4890.6025,1561.7,975.6988,836.99,1577.3905,5324.312,1209.4575,616.1,2467.4775,2048.4788,1484.3937,1537.9438,717.13873,1463.4788,996.0306,820.3964,2251.4988,3342.6313,735.9625,4033.6062,1566.4775,2050.08,3436.6538,5224.666,1299.3812,1490.4425,3348.9624,711.7583,4170.565,1346.5012,992.325,805.83167,533.2325,124.99875,137.73,272.13,76.35375,245.73125,73.38571,525.3638,72.77125,91.05476,249.71875,425.70126,308.3881,181.99875,190.62024,206.8175,68.73453,207.47144,122.47,203.38,57.718334,54.87375,240.01324,221.32124,129.505,100.185,180.02975,75.457146,320.3275,1286.34,180.5075,75.18125,111.69125,146.335,108.66875,208.3,161.54375,478.2375,282.2025,45.97,252.575,694.77374,51.89625,65.07625,82.03625,193.78625,262.39374,108.79875,131.295,84.02738,Abnormal
2542.0337,1018.6688,1189.845,3025.3237,968.485,207.83624,469.765,607.5625,1147.1025,785.4412,3422.7224,1317.9375,2370.9463,1384.1825,1833.2726,1970.1562,1620.2961,926.3375,2733.2761,2447.9963,981.3238,724.8625,1302.7856,1467.744,2243.945,509.41376,480.825,694.17377,715.605,514.28,599.4675,1525.4788,1150.275,955.1345,808.8675,936.295,651.465,1047.5337,235.64,1668.8988,741.41,1260.4412,882.89624,1139.4012,2825.4062,542.5278,1123.7538,1707.0428,956.035,250.98334,42.6,65.18625,105.8525,89.46375,22.7725,324.12125,96.73333,237.73,540.0087,181.1631,202.83,86.57375,311.14047,77.02375,147.28452,129.38875,190.2143,109.74167,77.51625,144.39,34.053333,79.9275,102.91029,69.6975,51.11,60.89,72.82857,10.041667,123.34625,343.19125,156.4775,111.92875,144.83125,191.1175,68.06,177.76875,256.2975,109.60833,237.71625,75.60125,157.585,117.86,78.8925,49.45375,153.99625,64.72375,195.52625,62.9475,112.65,123.63571,Normal
1835.7388,1138.6663,683.1775,1259.5063,812.29626,652.91626,344.155,484.40125,596.1238,376.56,2715.4912,699.4375,1012.1188,388.3325,737.3595,589.0737,880.22,589.5425,1608.2888,2001.4893,990.67145,692.15625,758.4583,509.10596,1191.0513,293.1975,204.82625,313.8125,465.2475,454.205,665.86127,424.3,1132.9653,732.9619,166.8325,479.59375,761.72,366.8075,171.62625,694.1325,360.71124,204.52875,421.62,619.28876,1393.2675,317.99167,168.27875,485.16428,493.27124,349.395,39.735,31.8175,88.33375,38.66125,37.075,32.0975,43.090477,45.5125,25.86625,56.24524,119.22875,42.85875,219.37143,59.96125,75.89762,69.71,85.692856,38.907143,80.96125,86.9025,64.21667,110.43,81.94706,18.4375,14.95,45.023335,40.29405,34.966667,84.04375,85.1575,64.48875,100.445,82.735,100.86875,62.35625,72.2425,173.4925,20.675,139.16,33.1125,61.93625,33.55875,76.41875,42.42875,114.65,77.81875,80.62,44.68625,30.81625,92.9,Normal
1871.8638,1642.545,1422.54,2595.9326,1439.2913,1728.4113,1322.7262,660.89,1424.3663,503.205,3629.7524,730.2583,1877.4775,1131.6925,363.6238,1848.135,3324.785,2114.1338,4093.175,2998.382,1269.6761,618.76,773.96783,1430.456,1324.3337,599.3325,1007.115,924.64124,891.96,1458.8586,571.14124,1362.248,1074.4861,544.8667,896.17126,1777.2112,779.6225,1548.2325,833.46625,1067.7875,897.6863,1399.4,2391.1174,674.575,1686.8213,566.68335,698.29376,588.8417,572.645,704.855,62.42,36.9175,76.875,32.81375,143.86125,89.89875,45.013096,114.57125,13.97125,114.54881,249.82625,102.4825,297.77737,71.6325,136.5357,74.71625,178.74405,141.23929,91.7575,140.39874,39.073334,90.3625,68.9147,144.23125,18.7775,41.85,68.53452,57.44643,17.3675,167.6825,80.1275,91.32875,201.28,46.89375,208.20876,104.73,230.63,164.4875,102.2375,28.4125,122.3025,63.09125,41.46875,131.58125,67.37625,64.815,136.75874,51.51875,68.0575,69.4881,Abnormal
3020.2424,2092.3,821.7587,2130.9263,1244.6287,852.29,1345.91,612.42126,833.9875,435.105,992.83374,1175.0875,1192.7012,929.7925,798.0619,534.3862,926.8038,1005.0713,1090.4587,783.3036,919.5393,994.05,1097.3524,745.9167,631.0538,583.9825,834.6813,496.8525,234.09875,976.4313,658.38,170.16347,928.0639,440.11548,599.1763,1237.7363,676.4412,1882.6912,633.5075,1126.7637,1381.7562,225.48375,416.13376,567.27875,863.20624,1063.7222,387.12125,835.52856,1546.5613,477.61832,9.82,37.055,125.93875,58.0725,37.01125,50.95125,36.38214,88.78125,53.665,33.594048,142.15375,94.24625,339.60358,17.93625,95.580956,94.1025,7.227381,62.489285,64.12,130.6175,37.106667,89.54625,175.54265,37.54,43.8025,63.68,49.04524,24.928572,12.315,445.34625,43.03875,80.815,97.3225,37.30875,30.66875,20.81375,176.20625,121.57917,151.945,32.52875,83.46125,56.885,13.98875,71.26875,130.265,85.5375,55.89375,93.53625,62.8875,79.61429,Abnormal
3667.3962,3975.9412,2345.1963,5360.1475,1242.8239,2171.2012,2348.9675,797.5737,1425.8788,406.76126,1443.4088,1314.9708,3393.265,4208.44,1759.6821,1045.015,2765.5688,1924.73,2811.1062,747.2607,1963.2535,1258.745,1145.5656,1170.9143,1255.93,948.10626,2080.27,2268.1812,1184.49,2679.996,737.7375,1201.3673,1416.0125,910.37024,1234.6688,3852.2388,710.46625,3597.641,1487.945,1570.8838,4531.6387,1063.8962,842.03625,661.27625,1350.1274,1249.3,1947.6274,720.80237,3326.8613,1130.5933,26.49,105.07125,161.7325,116.45375,77.65875,126.37,68.165474,253.965,50.61375,89.920235,163.9725,318.52,358.69168,93.1725,480.43213,115.42625,51.94881,94.54762,85.1925,122.93875,60.823334,69.70125,347.9544,101.04375,39.9875,75.23333,127.76429,50.511906,438.65,241.89874,103.2175,82.97125,243.48625,68.3675,196.38126,23.255,185.235,226.91667,133.0275,50.02125,216.98375,256.1525,89.145,150.53375,131.425,197.42876,51.8,71.0725,73.485,226.04643,Abnormal
3863.0376,1826.2375,1263.7524,2673.6462,840.82623,828.1925,1851.485,492.31876,641.16,367.5575,1500.1562,784.7125,1408.7688,1110.665,559.0881,668.25,1309.1075,1392.5763,1540.34,544.4321,821.7262,765.07874,586.325,981.6012,1201.9563,850.91876,1145.0789,702.445,597.9938,1047.9489,379.20624,759.4846,675.4597,396.84048,619.45624,1498.46,379.33,1548.0262,604.815,1718.025,1481.9562,844.7675,509.19876,477.33124,712.575,688.44446,1458.8225,630.90356,745.5588,750.18,18.3075,67.1275,130.68875,27.65875,33.05375,92.52,66.96429,112.86625,43.815,65.44762,138.89375,66.73625,328.25476,11.8275,143.68929,192.22375,62.29643,27.165476,51.98375,135.44376,37.78,49.24625,111.825,41.02125,12.625,26.878332,55.24524,37.2,30.9375,81.83375,52.9125,57.30625,158.66624,31.04375,52.51625,13.35375,118.9325,74.82083,70.95625,48.38,133.99875,62.81625,19.1375,44.21,62.93375,63.4375,36.98375,38.595,60.87875,7.544048,Normal
1798.3011,599.175,1820.3462,2633.88,549.55,208.66875,898.7,530.64374,481.105,780.35626,4200.794,1078.0375,1961.64,1265.5837,218.79286,1510.65,1864.34,1239.3562,3682.46,1151.9321,502.55,1081.4788,1461.4679,1938.3345,1951.5188,719.935,770.4487,928.265,1066.2162,938.405,570.105,1275.1115,755.44165,416.69882,1177.6274,1580.2638,684.6912,973.8713,456.795,1870.0387,828.8775,1681.9926,1885.7961,474.5275,1207.6287,626.775,650.83,1199.094,436.59625,203.36,32.4475,66.9825,69.11125,32.2625,90.63375,193.26875,116.93929,136.8825,84.5125,149.02618,207.7225,106.905,224.73334,52.25625,187.68333,129.79124,238.11786,135.375,107.64375,139.88126,70.52,59.32,121.65882,148.5525,66.23625,92.43166,78.61429,39.528572,156.3325,199.00874,145.42625,21.41875,268.26126,68.6825,81.00125,56.22875,222.81125,144.25833,207.92,75.78625,56.09375,81.44375,221.81625,35.32,144.30624,49.6625,48.61,72.17125,96.67875,55.17143,Abnormal
989.5037,1076.4812,736.31,744.7825,831.3738,448.78375,773.15625,522.2025,722.2425,840.265,1476.1675,719.31665,1725.07,878.02875,312.0869,2453.05,1730.0925,1432.29,4831.6377,2878.5537,678.4262,569.8113,847.0059,1145.2535,1290.935,328.24374,558.61,568.92,503.78,506.46625,636.1163,1449.2885,767.9764,356.62976,387.88376,865.02625,523.09,1018.545,276.78125,920.7325,933.6312,1372.49,463.015,887.4525,1151.5312,356.01666,1453.1738,152.75714,685.295,270.84332,69.76375,72.35,72.1575,137.73625,83.835,109.8875,61.69762,188.2475,49.89125,12.688095,101.02625,102.93375,136.4881,50.81625,153.06786,109.15375,69.86429,37.689285,52.7625,48.17875,33.016666,56.09,81.24559,47.82375,45.1025,42.353333,127.7869,47.86905,109.78625,684.135,98.64125,55.78125,90.30625,48.69875,44.35625,47.0875,97.84125,63.466667,121.84375,48.22125,42.825,61.6875,17.3925,76.26125,98.93375,103.88625,109.2675,31.14875,72.64875,11.865476,Abnormal
1170.3011,568.4913,1312.5024,2275.1587,708.72,264.675,633.16,404.9575,632.35376,352.76624,2336.7761,550.7417,2141.1714,936.41376,467.64523,1520.3687,1635.6287,1324.1575,2531.27,1098.7072,554.16907,440.6325,644.0833,668.3298,1171.89,340.045,462.325,759.9313,909.915,644.3862,689.58374,815.6731,736.9375,481.85953,562.3075,813.38,532.21124,936.6675,284.6775,950.59125,875.89124,700.3063,474.78,612.8187,1323.5237,314.5778,552.38873,506.60477,511.19376,152.43,41.43,29.5775,62.37625,28.7,73.61875,68.305,44.25833,137.87375,26.0525,65.688095,232.15125,110.39625,87.564285,35.525,166.16667,51.38875,76.67143,120.175,43.44875,121.88375,74.51667,42.035,101.34265,54.28375,53.8975,26.89,55.54286,18.82619,98.76,194.52374,81.655,32.5475,80.2025,70.595,95.44,29.32875,99.20375,68.44583,88.84625,34.65625,39.6225,98.36375,152.3125,50.6025,85.26,46.95375,73.53875,32.82625,45.47875,59.604763,Normal
1692.0162,756.3375,520.5538,1126.6414,591.1425,312.32626,657.185,519.33374,542.17,903.72626,3015.0325,655.75415,2219.0264,637.0325,193.3607,2600.845,1685.3912,1820.3011,9754.07,2441.6213,531.1333,590.19,580.8131,2084.1357,2062.1938,736.29626,536.585,349.3125,861.6775,388.70374,415.455,2490.127,368.87222,411.8857,810.8425,754.075,396.89,1326.175,335.4275,759.155,1042.8938,2153.8538,620.4375,346.66876,320.205,546.3639,473.84125,1043.9882,355.29376,260.45166,19.765,79.08625,50.86375,13.5925,46.2825,84.53,56.714287,83.6975,94.69625,53.70476,46.1375,31.21875,336.61548,7.28125,88.3381,125.015,36.010715,33.67619,77.395,45.5325,23.875,41.955,81.71471,51.99125,15.6875,182.47166,228.76666,24.22381,19.5425,364.35126,163.19624,58.54125,21.81625,48.80625,23.1625,19.92625,88.97875,139.91667,64.96375,108.0175,99.50875,48.85625,30.83625,28.00375,101.95375,24.91875,53.63,38.41375,89.39375,39.54881,Normal
1141.3162,1048.5613,468.0825,904.63873,599.13873,971.915,573.41876,316.9525,405.41125,223.96375,746.515,314.10834,1069.3625,307.85626,370.66904,221.47874,368.98,537.09125,2741.4087,247.04286,650.5988,256.2075,288.1607,279.84286,844.6138,351.28,477.2175,219.10374,309.3025,372.97,303.32126,275.15384,947.95,340.1881,285.94626,549.67,351.92374,770.10376,160.81125,1008.5037,482.68375,219.32375,191.45375,261.50876,442.03876,153.84444,576.90375,738.49286,654.5575,541.19666,7.6175,78.95375,53.94125,42.14125,22.67125,80.6275,44.721428,30.60125,38.30125,35.030952,68.9325,52.6975,116.99048,74.90875,49.74167,78.84375,55.404762,15.707143,51.03625,133.38126,16.721666,18.24375,31.782352,12.02,17.6125,10.531667,13.009524,6.9785714,6.9775,29.31875,35.93625,29.605,114.7125,54.80125,30.0625,8.64125,57.79625,18.454166,36.49625,26.4025,6.74875,44.90125,6.715,25.24875,34.78875,38.76125,26.15375,31.67375,19.205,18.02143,Abnormal
3710.68,3070.0261,1566.4213,1723.5975,2823.335,1544.6475,1163.9038,631.1475,1473.1737,332.04376,1498.6013,614.4458,1549.435,1319.5887,275.30237,991.79126,1262.4888,1180.21,2350.4026,680.04285,1712.8119,526.0725,753.19763,631.1381,728.59375,728.965,1598.1688,1150.4625,673.4375,1208.155,593.4313,684.79425,974.425,446.01666,689.83,1194.7888,532.8075,1833.4712,553.0675,1196.2375,1257.325,734.025,556.45624,1042.415,1425.1512,465.14166,307.31625,283.87024,600.9363,1430.85,9.72875,142.72874,78.84,145.9425,48.04625,52.43625,49.74405,110.30875,39.97125,47.092857,214.57124,175.97626,337.44168,26.695,118.88333,71.01625,78.208336,119.22381,34.23,37.31625,14.631667,28.2525,40.835293,27.81125,52.7975,23.09,45.87976,9.809524,14.7175,30.4225,40.51375,99.28875,248.62875,80.55,118.34125,21.17375,100.7725,88.1625,101.56125,45.32125,101.7075,155.81125,28.60125,86.15625,89.05,75.6575,51.8,78.18125,46.455,30.588095,Abnormal
1964.1525,1077.0812,936.65125,1743.5188,1019.5038,493.99875,229.49,457.53,772.33374,739.4025,2644.5337,878.9,1271.3862,657.8525,2711.925,1083.6825,1019.6088,895.6025,2235.0088,1271.8286,1114.2024,721.4275,1221.6238,478.19882,1540.55,417.91876,403.98376,563.15125,442.67624,397.5525,753.3137,665.775,1306.3917,880.40955,345.18625,610.24,928.2438,615.9675,240.48125,1626.2336,621.1163,438.7675,357.46625,831.4375,2503.4312,238.2,975.555,521.1631,575.33374,300.75668,55.375,63.19375,90.6675,68.34125,44.91875,221.12125,85.78095,103.605,50.84125,109.2131,163.655,81.65875,120.15833,91.03,105.26071,71.07,132.99643,52.32619,95.8125,94.92125,28.09,98.24,69.32794,30.25375,24.08875,54.643333,17.640476,32.19762,55.8425,62.635,76.5725,231.9725,197.01,133.715,32.535,82.53375,159.14125,66.541664,184.80875,36.99875,119.62375,78.52125,27.7175,58.08875,125.85125,92.2775,114.15,70.19875,74.34875,59.929764,Abnormal
1435.0575,1637.2,777.91,837.6975,708.0675,216.71875,825.94,464.625,505.58124,434.25626,982.0737,578.975,1717.5575,557.9025,1036.5714,1935.2,992.5112,1220.21,3309.035,2182.925,852.54645,551.45624,531.7226,2226.9167,552.82,397.31375,683.0625,543.47,226.225,473.14,548.5687,317.6673,614.95,447.29404,399.48874,815.8688,449.84125,2124.475,375.88376,844.6987,438.81,1538.6575,236.37125,539.9338,732.9263,272.16666,1235.8075,279.09048,498.4875,193.38333,58.635,68.885,84.68875,64.19375,38.205,102.62375,51.516666,234.86626,14.21375,32.221428,235.47874,95.60625,142.68929,22.24125,76.38214,98.565,13.692857,68.3381,27.7575,55.5125,41.101665,66.7525,60.838234,7.0075,43.6625,42.646667,55.38214,11.686905,108.09125,1071.4813,66.85375,6.91375,139.81375,52.18,54.2875,31.615,106.01875,6.804167,90.3525,8.06875,60.745,117.59125,33.10875,28.27125,95.15125,183.5275,35.5575,20.27625,64.80125,14.995238,Abnormal
1582.0187,1604.2961,1206.8137,2025.32,864.89374,815.2488,1028.1113,515.015,614.64,634.665,2672.2837,787.5542,1776.33,1026.7524,1038.2405,1444.8425,1723.2612,1567.6038,4333.8223,2166.3179,1310.5643,634.0012,1019.4321,1821.3607,1485.9388,427.26624,703.19,718.915,773.9325,825.92,565.6887,1744,935.8458,636.7595,629.515,1135.5187,669.4975,1385.9012,472.46875,1019.8562,779.04,1568.3287,1191.7212,541.28625,1079.0338,379.75833,804.8325,320.4357,906.72375,507.00668,75.6125,37.11,67.3825,24.6075,89.72375,49.175,74.71429,119.51125,59.86875,64.96905,203.23125,77.9475,148.34525,26.35875,98.13809,114.62625,116.27857,115.15357,69.40875,85.0875,39.191666,76.09875,78.95147,85.46625,56.39375,36.908333,63.730953,44.80595,78.22375,397.55624,70.29875,54.00875,126.08375,77.30625,60.3775,66.69625,145.72125,79.129166,104.855,54.34625,84.4375,70.07375,125.84125,48.16125,119.41625,90.375,44.435,35.52375,89.68125,33.42738,Normal
